,x2,x3,x6,x7,x8,x10,x11,x12,x13,x14,x16,x17,x1_type2,x1_type3,x1_type4,target
2560,1170,370,1.0,1.5277403483491856,215.0,2.0,-11.505361546434408,1.2206528599292845,151.0,4.0,126.9,4.0,False,True,False,0
2561,2084,200,1.9738023181422122,1.0,60.0,3.0,-2.7771655518449023,0.622835150228584,12.0,3.9893221726165415,144.7,42.0,False,True,False,0
2562,1750,950,1.0,83.0,29.0,1.0,2.0,2.0696983749450655,13.0,2.3207481435465533,89.9,733.0,False,False,False,0
2563,1917,375,2.0,188.0,176.0,3.0,-4.690874521189933,8.0,111.0,3.3590257326853354,131.5,141.0,False,True,False,0
2564,2062,200,3.0,1.0,10.0,0.22073581481488702,174.0,0.6577112311746214,2.0,-2.8155250275127486,123.5,1066.0,False,False,False,0
2565,2752,200,1.0010128849782216,214.0,142.0,2.0,-1.5705440692986254,2.796124184166215,33.0,-0.9559297508342874,44.0,480.0,True,False,False,0
2566,3285,550,4.0,14.0,226.0,4.0,7.0,1.7128423192848161,164.0,0.411218073187952,68.9,1476.0,False,True,False,0
2567,1310,200,3.1238455115298365,4.465239736471727,5.0,0.03072522811170142,50.0,1.0363184827434868,9.0,1.769173629937189,120.1,1010.0,False,False,False,0
2568,1708,908,-7.598313004387251,311.0,140.0,1.0,37.344890010698386,5.17989164044535,63.0,-6.329105224204566,111.2,1087.0,False,True,False,0
2569,1616,200,1.5544569851781116,2.0,24.0,0.16455125610456456,-5.35796667186267,0.46072985429919033,24.0,2.819844161064015,142.2,6.0,False,True,False,0
2570,1336,536,4.0,3.0,318.0,2.0,3.0,1.6225720704556807,312.0,0.14502387267701522,58.4,1253.0,False,True,False,0
2571,2443,200,20.0,19.0,44.0,3.0,5.0,1.6456072687811356,16.0,4.088175636804183,94.0,1160.0,False,False,False,0
2572,1574,736,8.0,1.0,163.0,2.0,9.0,0.7453275068059937,92.0,3.5561873086361104,185.3,24.0,False,True,False,0
2573,6982,200,2.0,3.2836942052292457,176.0,2.0,-5.654955726319578,0.8925866037430463,730.0,3.7858604625342873,137.4,14.0,False,True,False,0
2574,1162,362,1.0,1.0,54.0,1.0,14.108788504348063,0.5397406988122173,99.0,3.201904398776881,200.1,18.0,False,True,False,0
2575,1695,200,4.0,36.0,115.0,5.0,1.0,1.2908863087225362,60.0,3.78136193193549,120.5,71.0,False,True,False,0
2576,1723,200,1.0,86.0,185.0,1.0,0.9363541536923243,1.1204602375230588,21.0,0.6089953950394564,41.5,539.0,True,False,False,0
2577,1473,200,2.9715317781454793,6.723155139395498,117.0,1.0,-5.950084751092774,0.7888789306945372,214.0,3.110282946238612,137.1,27.0,False,True,False,1
2578,2080,444,5.0,3.0,265.0,3.0,41.73965098242548,1.0,276.0,4.276015038969195,282.3,18.0,False,True,False,0
2579,1816,200,2.0,5.777871144974927,97.0,2.0,-11.489410415426654,0.8587589152860249,507.0,3.616521412091352,122.5,20.0,False,True,False,0
